Meldedatum,Altersgruppe,Bevoelkerung,Faelle_gesamt,Faelle_neu,Faelle_7-Tage,Inzidenz_7-Tage
2022-03-28,00-04,3975333,723338,2316,51927,1306.2
2022-03-28,00+,83237124,20561296,69586,1588860,1908.8
2022-03-28,05-14,7631602,3228676,8902,219297,2873.5
2022-03-28,15-34,18795840,6309646,20935,473931,2521.5
2022-03-28,35-59,28403806,7450698,26310,599872,2111.9
2022-03-28,60-79,18318888,2095341,8775,190804,1041.6
2022-03-28,80+,6111655,737211,2250,51170,837.3
2022-03-29,00-04,3975333,729607,6269,50527,1271
2022-03-29,00+,83237124,20768153,206857,1557902,1871.6
2022-03-29,05-14,7631602,3256216,27540,214219,2807
2022-03-29,15-34,18795840,6370569,60923,462961,2463.1
2022-03-29,35-59,28403806,7530550,79852,589752,2076.3
2022-03-29,60-79,18318888,2120901,25560,188161,1027.1
2022-03-29,80+,6111655,743485,6274,50246,822.1
2022-03-30,00-04,3975333,737999,8392,49002,1232.7
2022-03-30,00+,83237124,21042579,274426,1527541,1835.2
2022-03-30,05-14,7631602,3294010,37794,207524,2719.3
2022-03-30,15-34,18795840,6448033,77464,452622,2408.1
2022-03-30,35-59,28403806,7637485,106935,579247,2039.3
2022-03-30,60-79,18318888,2155400,34499,187017,1020.9
2022-03-30,80+,6111655,752188,8703,49685,813
2022-03-31,00-04,3975333,745976,7977,46587,1171.9
2022-03-31,00+,83237124,21302617,260038,1479665,1777.7
2022-03-31,05-14,7631602,3327541,33531,197451,2587.3
2022-03-31,15-34,18795840,6523786,75753,437301,2326.6
2022-03-31,35-59,28403806,7736674,99189,562389,1980
2022-03-31,60-79,18318888,2188634,33234,183783,1003.2
2022-03-31,80+,6111655,761676,9488,49122,803.7
2022-04-01,00-04,3975333,752861,6885,44133,1110.2
2022-04-01,00+,83237124,21534570,231953,1425263,1712.3
2022-04-01,05-14,7631602,3356716,29175,187088,2451.5
2022-04-01,15-34,18795840,6594358,70572,421153,2240.7
2022-04-01,35-59,28403806,7823428,86754,542389,1909.6
2022-04-01,60-79,18318888,2217953,29319,178880,976.5
2022-04-01,80+,6111655,769731,8055,47649,779.6
2022-04-02,00-04,3975333,758055,5194,41581,1046
2022-04-02,00+,83237124,21716800,182230,1363210,1637.7
2022-04-02,05-14,7631602,3378435,21719,176407,2311.5
2022-04-02,15-34,18795840,6649241,54883,401268,2134.9
2022-04-02,35-59,28403806,7892509,69081,520270,1831.7
2022-04-02,60-79,18318888,2241727,23774,172991,944.3
2022-04-02,80+,6111655,776347,6616,46136,754.9
2022-04-03,00-04,3975333,761039,2984,40017,1006.6
2022-04-03,00+,83237124,21809855,93055,1318145,1583.6
2022-04-03,05-14,7631602,3389434,10999,169660,2223.1
2022-04-03,15-34,18795840,6676527,27286,387816,2063.3
2022-04-03,35-59,28403806,7927778,35269,503390,1772.3
2022-04-03,60-79,18318888,2254145,12418,167579,914.8
2022-04-03,80+,6111655,779707,3360,44746,732.1
2022-04-04,00-04,3975333,762517,1478,39179,985.6
2022-04-04,00+,83237124,21856317,46462,1295021,1555.8
2022-04-04,05-14,7631602,3394998,5564,166322,2179.4
2022-04-04,15-34,18795840,6690723,14196,381077,2027.5
2022-04-04,35-59,28403806,7945667,17889,494969,1742.6
2022-04-04,60-79,18318888,2260002,5857,164661,898.9
2022-04-04,80+,6111655,781137,1430,43926,718.7
2022-04-05,00-04,3975333,767216,4699,37609,946.1
2022-04-05,00+,83237124,22011571,155254,1243418,1493.8
2022-04-05,05-14,7631602,3414507,19509,158291,2074.2
2022-04-05,15-34,18795840,6736172,45449,365603,1945.1
2022-04-05,35-59,28403806,8006149,60482,475599,1674.4
2022-04-05,60-79,18318888,2279586,19584,158685,866.2
2022-04-05,80+,6111655,786096,4959,42611,697.2
2022-04-06,00-04,3975333,773769,6553,35770,899.8
2022-04-06,00+,83237124,22222703,211132,1180124,1417.8
2022-04-06,05-14,7631602,3442134,27627,148124,1940.9
2022-04-06,15-34,18795840,6795829,59657,347796,1850.4
2022-04-06,35-59,28403806,8088997,82848,451512,1589.6
2022-04-06,60-79,18318888,2306398,26812,150998,824.3
2022-04-06,80+,6111655,792637,6541,40449,661.8
2022-04-07,00-04,3975333,779577,5808,33601,845.2
2022-04-07,00+,83237124,22411719,189016,1109102,1332.5
2022-04-07,05-14,7631602,3465356,23222,137815,1805.8
2022-04-07,15-34,18795840,6851718,55889,327932,1744.7
2022-04-07,35-59,28403806,8161279,72282,424605,1494.9
2022-04-07,60-79,18318888,2330588,24190,141954,774.9
2022-04-07,80+,6111655,799296,6659,37620,615.5
2022-04-08,00-04,3975333,784544,4967,31683,797
2022-04-08,00+,83237124,22579663,167944,1045093,1255.6
2022-04-08,05-14,7631602,3485299,19943,128583,1684.9
2022-04-08,15-34,18795840,6902907,51189,308549,1641.6
2022-04-08,35-59,28403806,8225335,64056,401907,1415
2022-04-08,60-79,18318888,2351488,20900,133535,728.9
2022-04-08,80+,6111655,805164,5868,35433,579.8
2022-04-09,00-04,3975333,788750,4206,30695,772.1
2022-04-09,00+,83237124,22722572,142909,1005772,1208.3
2022-04-09,05-14,7631602,3501512,16213,123077,1612.7
2022-04-09,15-34,18795840,6946133,43226,296892,1579.6
2022-04-09,35-59,28403806,8280573,55238,388064,1366.2
2022-04-09,60-79,18318888,2370048,18560,128321,700.5
2022-04-09,80+,6111655,810235,5071,33888,554.5
2022-04-10,00-04,3975333,791128,2378,30089,756.9
2022-04-10,00+,83237124,22798582,76010,988727,1187.8
2022-04-10,05-14,7631602,3510088,8576,120654,1581
2022-04-10,15-34,18795840,6968528,22395,292001,1553.5
2022-04-10,35-59,28403806,8309783,29210,382005,1344.9
2022-04-10,60-79,18318888,2380245,10197,126100,688.4
2022-04-10,80+,6111655,812988,2753,33281,544.5
2022-04-11,00-04,3975333,792468,1340,29951,753.4
2022-04-11,00+,83237124,22841199,42617,984882,1183.2
2022-04-11,05-14,7631602,3514828,4740,119830,1570.2
2022-04-11,15-34,18795840,6981548,13020,290825,1547.3
2022-04-11,35-59,28403806,8326296,16513,380629,1340.1
2022-04-11,60-79,18318888,2385816,5571,125814,686.8
2022-04-11,80+,6111655,814329,1341,33192,543.1
2022-04-12,00-04,3975333,796764,4296,29548,743.3
2022-04-12,00+,83237124,22981646,140447,970075,1165.4
2022-04-12,05-14,7631602,3530750,15922,116243,1523.2
2022-04-12,15-34,18795840,7023594,42046,287422,1529.2
2022-04-12,35-59,28403806,8381278,54982,375129,1320.7
2022-04-12,60-79,18318888,2404319,18503,124733,680.9
2022-04-12,80+,6111655,818898,4569,32802,536.7
2022-04-13,00-04,3975333,802569,5805,28800,724.5
2022-04-13,00+,83237124,23164437,182791,941734,1131.4
2022-04-13,05-14,7631602,3549979,19229,107845,1413.1
2022-04-13,15-34,18795840,7076585,52991,280756,1493.7
2022-04-13,35-59,28403806,8454996,73718,365999,1288.6
2022-04-13,60-79,18318888,2429309,24990,122911,671
2022-04-13,80+,6111655,824866,5968,32229,527.3
2022-04-14,00-04,3975333,807590,5021,28013,704.7
2022-04-14,00+,83237124,23323345,158908,911626,1095.2
2022-04-14,05-14,7631602,3565794,15815,100438,1316.1
2022-04-14,15-34,18795840,7125418,48833,273700,1456.2
2022-04-14,35-59,28403806,8516696,61700,355417,1251.3
2022-04-14,60-79,18318888,2450945,21636,120357,657
2022-04-14,80+,6111655,830706,5840,31410,513.9
2022-04-15,00-04,3975333,811824,4234,27280,686.2
2022-04-15,00+,83237124,23474183,150838,894520,1074.7
2022-04-15,05-14,7631602,3579863,14069,94564,1239.1
2022-04-15,15-34,18795840,7173681,48263,270774,1440.6
2022-04-15,35-59,28403806,8575032,58336,349697,1231.2
2022-04-15,60-79,18318888,2471131,20186,119643,653.1
2022-04-15,80+,6111655,836375,5669,31211,510.7
2022-04-16,00-04,3975333,813496,1672,24746,622.5
2022-04-16,00+,83237124,23535127,60944,812555,976.2
2022-04-16,05-14,7631602,3585341,5478,83829,1098.4
2022-04-16,15-34,18795840,7193414,19733,247281,1315.6
2022-04-16,35-59,28403806,8598590,23558,318017,1119.6
2022-04-16,60-79,18318888,2479506,8375,109458,597.5
2022-04-16,80+,6111655,838462,2087,28227,461.9
2022-04-17,00-04,3975333,814829,1333,23701,596.2
2022-04-17,00+,83237124,23586874,51747,788292,947
2022-04-17,05-14,7631602,3590036,4695,79948,1047.6
2022-04-17,15-34,18795840,7209624,16210,241096,1282.7
2022-04-17,35-59,28403806,8619282,20692,309499,1089.6
2022-04-17,60-79,18318888,2486536,7030,106291,580.2
2022-04-17,80+,6111655,840223,1761,27235,445.6
2022-04-18,00-04,3975333,815705,876,23237,584.5
2022-04-18,00+,83237124,23621023,34149,779824,936.9
2022-04-18,05-14,7631602,3593202,3166,78374,1027
2022-04-18,15-34,18795840,7220160,10536,238612,1269.5
2022-04-18,35-59,28403806,8633398,14116,307102,1081.2
2022-04-18,60-79,18318888,2491109,4573,105293,574.8
2022-04-18,80+,6111655,841091,868,26762,437.9
2022-04-19,00-04,3975333,816527,822,19763,497.1
2022-04-19,00+,83237124,23657805,36782,676159,812.3
2022-04-19,05-14,7631602,3596625,3423,65875,863.2
2022-04-19,15-34,18795840,7231586,11426,207992,1106.6
2022-04-19,35-59,28403806,8648691,15293,267413,941.5
2022-04-19,60-79,18318888,2495842,4733,91523,499.6
2022-04-19,80+,6111655,842157,1066,23259,380.6
2022-04-20,00-04,3975333,820364,3837,17795,447.6
2022-04-20,00+,83237124,23816543,158738,652106,783.4
2022-04-20,05-14,7631602,3610890,14265,60911,798.1
2022-04-20,15-34,18795840,7280236,48650,203651,1083.5
2022-04-20,35-59,28403806,8714345,65654,259349,913.1
2022-04-20,60-79,18318888,2517419,21577,88110,481
2022-04-20,80+,6111655,846846,4689,21980,359.6
2022-04-21,00-04,3975333,824514,4150,16924,425.7
2022-04-21,00+,83237124,23996297,179754,672952,808.5
2022-04-21,05-14,7631602,3625166,14276,59372,778
2022-04-21,15-34,18795840,7334121,53885,208703,1110.4
2022-04-21,35-59,28403806,8790524,76179,273828,964.1
2022-04-21,60-79,18318888,2542842,25423,91897,501.7
2022-04-21,80+,6111655,852565,5719,21859,357.7
2022-04-22,00-04,3975333,828016,3502,16192,407.3
2022-04-22,00+,83237124,24152361,156064,678178,814.8
2022-04-22,05-14,7631602,3637442,12276,57579,754.5
2022-04-22,15-34,18795840,7383897,49776,210216,1118.4
2022-04-22,35-59,28403806,8853428,62904,278396,980.1
2022-04-22,60-79,18318888,2564665,21823,93534,510.6
2022-04-22,80+,6111655,858257,5692,21882,358
2022-04-23,00-04,3975333,830535,2519,17039,428.6
2022-04-23,00+,83237124,24272052,119691,736925,885.3
2022-04-23,05-14,7631602,3647063,9621,61722,808.8
2022-04-23,15-34,18795840,7423059,39162,229645,1221.8
2022-04-23,35-59,28403806,8900515,47087,301925,1063
2022-04-23,60-79,18318888,2581566,16901,102060,557.1
2022-04-23,80+,6111655,862588,4331,24126,394.8
2022-04-24,00-04,3975333,831717,1182,16888,424.8
2022-04-24,00+,83237124,24326517,54465,739643,888.6
2022-04-24,05-14,7631602,3651514,4451,61478,805.6
2022-04-24,15-34,18795840,7440766,17707,231142,1229.8
2022-04-24,35-59,28403806,8921752,21237,302470,1064.9
2022-04-24,60-79,18318888,2589410,7844,102874,561.6
2022-04-24,80+,6111655,864613,2025,24390,399.1
2022-04-25,00-04,3975333,832307,590,16602,417.6
2022-04-25,00+,83237124,24353537,27020,732514,880
2022-04-25,05-14,7631602,3653999,2485,60797,796.6
2022-04-25,15-34,18795840,7449528,8762,229368,1220.3
2022-04-25,35-59,28403806,8932446,10694,299048,1052.8
2022-04-25,60-79,18318888,2593006,3596,101897,556.2
2022-04-25,80+,6111655,865487,874,24396,399.2
2022-04-26,00-04,3975333,834780,2473,18253,459.2
2022-04-26,00+,83237124,24472557,119020,814752,978.8
2022-04-26,05-14,7631602,3664992,10993,68367,895.8
2022-04-26,15-34,18795840,7487347,37819,255761,1360.7
2022-04-26,35-59,28403806,8979833,47387,331142,1165.8
2022-04-26,60-79,18318888,2609275,16269,113433,619.2
2022-04-26,80+,6111655,869451,3964,27294,446.6
2022-04-27,00-04,3975333,837849,3069,17485,439.8
2022-04-27,00+,83237124,24612086,139529,795543,955.8
2022-04-27,05-14,7631602,3679837,14845,68947,903.4
2022-04-27,15-34,18795840,7529394,42047,249158,1325.6
2022-04-27,35-59,28403806,9035176,55343,320831,1129.5
2022-04-27,60-79,18318888,2628752,19477,111333,607.7
2022-04-27,80+,6111655,874118,4667,27272,446.2
2022-04-28,00-04,3975333,840286,2437,15772,396.7
2022-04-28,00+,83237124,24727865,115779,731568,878.9
2022-04-28,05-14,7631602,3691671,11834,66505,871.4
2022-04-28,15-34,18795840,7565956,36562,231835,1233.4
2022-04-28,35-59,28403806,9079380,44204,288856,1017
2022-04-28,60-79,18318888,2645046,16294,102204,557.9
2022-04-28,80+,6111655,878514,4396,25949,424.6
2022-04-29,00-04,3975333,842339,2053,14323,360.3
2022-04-29,00+,83237124,24822654,94789,670293,805.3
2022-04-29,05-14,7631602,3700756,9085,63314,829.6
2022-04-29,15-34,18795840,7596314,30358,212417,1130.1
2022-04-29,35-59,28403806,9115769,36389,262341,923.6
2022-04-29,60-79,18318888,2658265,13219,93600,510.9
2022-04-29,80+,6111655,882145,3631,23888,390.9
2022-04-30,00-04,3975333,844228,1889,13693,344.4
2022-04-30,00+,83237124,24900938,78284,628886,755.5
2022-04-30,05-14,7631602,3708684,7928,61621,807.4
2022-04-30,15-34,18795840,7620150,23836,197091,1048.6
2022-04-30,35-59,28403806,9145826,30057,245311,863.7
2022-04-30,60-79,18318888,2669794,11529,88228,481.6
2022-04-30,80+,6111655,885138,2993,22550,369
2022-05-01,00-04,3975333,845177,949,13460,338.6
2022-05-01,00+,83237124,24934847,33909,608330,730.8
2022-05-01,05-14,7631602,3712252,3568,60738,795.9
2022-05-01,15-34,18795840,7630402,10252,189636,1008.9
2022-05-01,35-59,28403806,9158752,12926,237000,834.4
2022-05-01,60-79,18318888,2674746,4952,85336,465.8
2022-05-01,80+,6111655,886376,1238,21763,356.1
2022-05-02,00-04,3975333,845619,442,13312,334.9
2022-05-02,00+,83237124,24950615,15768,597078,717.3
2022-05-02,05-14,7631602,3714057,1805,60058,787
2022-05-02,15-34,18795840,7635079,4677,185551,987.2
2022-05-02,35-59,28403806,9164936,6184,232490,818.5
2022-05-02,60-79,18318888,2676857,2111,83851,457.7
2022-05-02,80+,6111655,886917,541,21430,350.6
2022-05-03,00-04,3975333,847883,2264,13103,329.6
2022-05-03,00+,83237124,25037728,87113,565171,679
2022-05-03,05-14,7631602,3723752,9695,58760,770
2022-05-03,15-34,18795840,7660028,24949,172681,918.7
2022-05-03,35-59,28403806,9199633,34697,219800,773.8
2022-05-03,60-79,18318888,2689291,12434,80016,436.8
2022-05-03,80+,6111655,889948,3031,20497,335.4
2022-05-04,00-04,3975333,850605,2722,12756,320.9
2022-05-04,00+,83237124,25144645,106917,532559,639.8
2022-05-04,05-14,7631602,3735793,12041,55956,733.2
2022-05-04,15-34,18795840,7689614,29586,160220,852.4
2022-05-04,35-59,28403806,9243677,44044,208501,734.1
2022-05-04,60-79,18318888,2704317,15026,75565,412.5
2022-05-04,80+,6111655,893389,3441,19271,315.3
2022-05-05,00-04,3975333,852841,2236,12555,315.8
2022-05-05,00+,83237124,25234432,89787,506567,608.6
2022-05-05,05-14,7631602,3745488,9695,53817,705.2
2022-05-05,15-34,18795840,7716016,26402,150060,798.4
2022-05-05,35-59,28403806,9279312,35635,199932,703.9
2022-05-05,60-79,18318888,2716900,12583,71854,392.2
2022-05-05,80+,6111655,896572,3183,18058,295.5
2022-05-06,00-04,3975333,854673,1832,12334,310.3
2022-05-06,00+,83237124,25314954,80522,492300,591.4
2022-05-06,05-14,7631602,3753575,8087,52819,692.1
2022-05-06,15-34,18795840,7740418,24402,144104,766.7
2022-05-06,35-59,28403806,9311754,32442,195985,690
2022-05-06,60-79,18318888,2727843,10943,69578,379.8
2022-05-06,80+,6111655,899351,2779,17206,281.5
2022-05-07,00-04,3975333,856285,1612,12057,303.3
2022-05-07,00+,83237124,25382267,67313,481329,578.3
2022-05-07,05-14,7631602,3760500,6925,51816,679
2022-05-07,15-34,18795840,7760515,20097,140365,746.8
2022-05-07,35-59,28403806,9338898,27144,193072,679.7
2022-05-07,60-79,18318888,2737088,9245,67294,367.3
2022-05-07,80+,6111655,901600,2249,16462,269.4
2022-05-08,00-04,3975333,856988,703,11811,297.1
2022-05-08,00+,83237124,25409136,26869,474289,569.8
2022-05-08,05-14,7631602,3763359,2859,51107,669.7
2022-05-08,15-34,18795840,7768370,7855,137968,734
2022-05-08,35-59,28403806,9349614,10716,190862,672
2022-05-08,60-79,18318888,2740970,3882,66224,361.5
2022-05-08,80+,6111655,902446,846,16070,262.9
2022-05-09,00-04,3975333,857304,316,11685,293.9
2022-05-09,00+,83237124,25422389,13253,471774,566.8
2022-05-09,05-14,7631602,3764924,1565,50867,666.5
2022-05-09,15-34,18795840,7772315,3945,137236,730.1
2022-05-09,35-59,28403806,9354940,5326,190004,668.9
2022-05-09,60-79,18318888,2742671,1701,65814,359.3
2022-05-09,80+,6111655,902843,397,15926,260.6
2022-05-10,00-04,3975333,859376,2072,11493,289.1
2022-05-10,00+,83237124,25507375,84986,469647,564.2
2022-05-10,05-14,7631602,3774837,9913,51085,669.4
2022-05-10,15-34,18795840,7796287,23972,136259,724.9
2022-05-10,35-59,28403806,9389421,34481,189788,668.2
2022-05-10,60-79,18318888,2754515,11844,65224,356
2022-05-10,80+,6111655,905496,2653,15548,254.4
2022-05-11,00-04,3975333,861579,2203,10974,276.1
2022-05-11,00+,83237124,25602354,94979,457709,549.9
2022-05-11,05-14,7631602,3786042,11205,50249,658.4
2022-05-11,15-34,18795840,7822675,26388,133061,707.9
2022-05-11,35-59,28403806,9428974,39553,185297,652.4
2022-05-11,60-79,18318888,2767268,12753,62951,343.6
2022-05-11,80+,6111655,908328,2832,14939,244.4
2022-05-12,00-04,3975333,863363,1784,10522,264.7
2022-05-12,00+,83237124,25679814,77460,445382,535.1
2022-05-12,05-14,7631602,3794862,8820,49374,647
2022-05-12,15-34,18795840,7845196,22521,129180,687.3
2022-05-12,35-59,28403806,9460223,31249,180911,636.9
2022-05-12,60-79,18318888,2777840,10572,60940,332.7
2022-05-12,80+,6111655,910808,2480,14236,232.9
2022-05-13,00-04,3975333,864731,1368,10058,253
2022-05-13,00+,83237124,25744901,65087,429947,516.5
2022-05-13,05-14,7631602,3801742,6880,48167,631.2
2022-05-13,15-34,18795840,7864865,19669,124447,662.1
2022-05-13,35-59,28403806,9486060,25837,174306,613.7
2022-05-13,60-79,18318888,2787031,9191,59188,323.1
2022-05-13,80+,6111655,912915,2107,13564,221.9
2022-05-14,00-04,3975333,865973,1242,9688,243.7
2022-05-14,00+,83237124,25801827,56926,419560,504.1
2022-05-14,05-14,7631602,3807581,5839,47081,616.9
2022-05-14,15-34,18795840,7881848,16983,121333,645.5
2022-05-14,35-59,28403806,9509050,22990,170152,599
2022-05-14,60-79,18318888,2795010,7979,57922,316.2
2022-05-14,80+,6111655,914790,1875,13190,215.8
2022-05-15,00-04,3975333,866386,413,9398,236.4
2022-05-15,00+,83237124,25821888,20061,412752,495.9
2022-05-15,05-14,7631602,3809699,2118,46340,607.2
2022-05-15,15-34,18795840,7887827,5979,119457,635.6
2022-05-15,35-59,28403806,9517113,8063,167499,589.7
2022-05-15,60-79,18318888,2797836,2826,56866,310.4
2022-05-15,80+,6111655,915448,658,13002,212.7
2022-05-16,00-04,3975333,866581,195,9277,233.4
2022-05-16,00+,83237124,25831493,9605,409104,491.5
2022-05-16,05-14,7631602,3810788,1089,45864,601
2022-05-16,15-34,18795840,7890591,2764,118276,629.3
2022-05-16,35-59,28403806,9521065,3952,166125,584.9
2022-05-16,60-79,18318888,2799126,1290,56455,308.2
2022-05-16,80+,6111655,915759,311,12916,211.3
2022-05-17,00-04,3975333,867991,1410,8615,216.7
2022-05-17,00+,83237124,25897283,65790,389908,468.4
2022-05-17,05-14,7631602,3818112,7324,43275,567.1
2022-05-17,15-34,18795840,7909415,18824,113128,601.9
2022-05-17,35-59,28403806,9547832,26767,158411,557.7
2022-05-17,60-79,18318888,2808457,9331,53942,294.5
2022-05-17,80+,6111655,917854,2095,12358,202.2
2022-05-18,00-04,3975333,869334,1343,7755,195.1
2022-05-18,00+,83237124,25965481,68198,363127,436.3
2022-05-18,05-14,7631602,3825558,7446,39516,517.8
2022-05-18,15-34,18795840,7928461,19046,105786,562.8
2022-05-18,35-59,28403806,9576219,28387,147245,518.4
2022-05-18,60-79,18318888,2818260,9803,50992,278.4
2022-05-18,80+,6111655,920007,2153,11679,191.1
2022-05-19,00-04,3975333,870366,1032,7003,176.2
2022-05-19,00+,83237124,26019279,53798,339465,407.8
2022-05-19,05-14,7631602,3831202,5644,36340,476.2
2022-05-19,15-34,18795840,7944391,15930,99195,527.7
2022-05-19,35-59,28403806,9597610,21391,137387,483.7
2022-05-19,60-79,18318888,2826134,7874,48294,263.6
2022-05-19,80+,6111655,921914,1907,11106,181.7
2022-05-20,00-04,3975333,871206,840,6475,162.9
2022-05-20,00+,83237124,26063625,44346,318724,382.9
2022-05-20,05-14,7631602,3835520,4318,33778,442.6
2022-05-20,15-34,18795840,7958066,13675,93201,495.9
2022-05-20,35-59,28403806,9615440,17830,129380,455.5
2022-05-20,60-79,18318888,2832286,6152,45255,247
2022-05-20,80+,6111655,923429,1515,10514,172
2022-05-21,00-04,3975333,871949,743,5976,150.3
2022-05-21,00+,83237124,26103596,39971,301769,362.5
2022-05-21,05-14,7631602,3839150,3630,31569,413.7
2022-05-21,15-34,18795840,7970302,12236,88454,470.6
2022-05-21,35-59,28403806,9631654,16214,122604,431.6
2022-05-21,60-79,18318888,2838132,5846,43122,235.4
2022-05-21,80+,6111655,924712,1283,9922,162.3
2022-05-22,00-04,3975333,872221,272,5835,146.8
2022-05-22,00+,83237124,26117369,13773,295481,355
2022-05-22,05-14,7631602,3840466,1316,30767,403.2
2022-05-22,15-34,18795840,7974398,4096,86571,460.6
2022-05-22,35-59,28403806,9637283,5629,120170,423.1
2022-05-22,60-79,18318888,2840130,1998,42294,230.9
2022-05-22,80+,6111655,925171,459,9723,159.1
2022-05-23,00-04,3975333,872356,135,5775,145.3
2022-05-23,00+,83237124,26124294,6925,292801,351.8
2022-05-23,05-14,7631602,3841190,724,30402,398.4
2022-05-23,15-34,18795840,7976449,2051,85858,456.8
2022-05-23,35-59,28403806,9640122,2839,119057,419.2
2022-05-23,60-79,18318888,2841071,941,41945,229
2022-05-23,80+,6111655,925404,233,9645,157.8
2022-05-24,00-04,3975333,873273,917,5282,132.9
2022-05-24,00+,83237124,26171413,47119,274130,329.3
2022-05-24,05-14,7631602,3845787,4597,27675,362.6
2022-05-24,15-34,18795840,7990219,13770,80804,429.9
2022-05-24,35-59,28403806,9659364,19242,111532,392.7
2022-05-24,60-79,18318888,2848047,6976,39590,216.1
2022-05-24,80+,6111655,927011,1607,9157,149.8
2022-05-25,00-04,3975333,874118,845,4784,120.3
2022-05-25,00+,83237124,26218098,46685,252617,303.5
2022-05-25,05-14,7631602,3850201,4414,24643,322.9
2022-05-25,15-34,18795840,8003793,13574,75332,400.8
2022-05-25,35-59,28403806,9678759,19395,102540,361
2022-05-25,60-79,18318888,2854946,6899,36686,200.3
2022-05-25,80+,6111655,928549,1538,8542,139.8
2022-05-26,00-04,3975333,874703,585,4337,109.1
2022-05-26,00+,83237124,26253458,35360,234179,281.3
2022-05-26,05-14,7631602,3853295,3094,22093,289.5
2022-05-26,15-34,18795840,8014747,10954,70356,374.3
2022-05-26,35-59,28403806,9693097,14338,95487,336.2
2022-05-26,60-79,18318888,2860045,5099,33911,185.1
2022-05-26,80+,6111655,929825,1276,7911,129.4
2022-05-27,00-04,3975333,874858,155,3652,91.9
2022-05-27,00+,83237124,26261778,8320,198153,238.1
2022-05-27,05-14,7631602,3853980,685,18460,241.9
2022-05-27,15-34,18795840,8017430,2683,59364,315.8
2022-05-27,35-59,28403806,9696507,3410,81067,285.4
2022-05-27,60-79,18318888,2861174,1129,28888,157.7
2022-05-27,80+,6111655,930079,254,6650,108.8
2022-05-28,00-04,3975333,875367,509,3418,86
2022-05-28,00+,83237124,26294422,32644,190826,229.3
2022-05-28,05-14,7631602,3856601,2621,17451,228.7
2022-05-28,15-34,18795840,8027716,10286,57414,305.5
2022-05-28,35-59,28403806,9709865,13358,78211,275.4
2022-05-28,60-79,18318888,2865959,4785,27827,151.9
2022-05-28,80+,6111655,931145,1066,6433,105.3
2022-05-29,00-04,3975333,875535,168,3314,83.4
2022-05-29,00+,83237124,26305035,10613,187666,225.5
2022-05-29,05-14,7631602,3857396,795,16930,221.8
2022-05-29,15-34,18795840,8031006,3290,56608,301.2
2022-05-29,35-59,28403806,9714348,4483,77065,271.3
2022-05-29,60-79,18318888,2867482,1523,27352,149.3
2022-05-29,80+,6111655,931495,350,6324,103.5
2022-05-30,00-04,3975333,875646,111,3290,82.8
2022-05-30,00+,83237124,26311467,6432,187173,224.9
2022-05-30,05-14,7631602,3857932,536,16742,219.4
2022-05-30,15-34,18795840,8032981,1975,56532,300.8
2022-05-30,35-59,28403806,9717070,2722,76948,270.9
2022-05-30,60-79,18318888,2868354,872,27283,148.9
2022-05-30,80+,6111655,931705,210,6301,103.1
2022-05-31,00-04,3975333,876433,787,3160,79.5
2022-05-31,00+,83237124,26358410,46943,186997,224.7
2022-05-31,05-14,7631602,3861480,3548,15693,205.6
2022-05-31,15-34,18795840,8047464,14483,57245,304.6
2022-05-31,35-59,28403806,9736957,19887,77593,273.2
2022-05-31,60-79,18318888,2875172,6818,27125,148.1
2022-05-31,80+,6111655,933106,1401,6095,99.7
2022-06-01,00-04,3975333,877186,753,3068,77.2
2022-06-01,00+,83237124,26409947,51537,191849,230.5
2022-06-01,05-14,7631602,3865183,3703,14982,196.3
2022-06-01,15-34,18795840,8063942,16478,60149,320
2022-06-01,35-59,28403806,9758936,21979,80177,282.3
2022-06-01,60-79,18318888,2882342,7170,27396,149.6
2022-06-01,80+,6111655,934523,1417,5974,97.7
2022-06-02,00-04,3975333,877821,635,3118,78.4
2022-06-02,00+,83237124,26454803,44856,201345,241.9
2022-06-02,05-14,7631602,3867979,2796,14684,192.4
2022-06-02,15-34,18795840,8079300,15358,64553,343.4
2022-06-02,35-59,28403806,9777315,18379,84218,296.5
2022-06-02,60-79,18318888,2888656,6314,28611,156.2
2022-06-02,80+,6111655,935869,1346,6044,98.9
2022-06-03,00-04,3975333,878387,566,3529,88.8
2022-06-03,00+,83237124,26497208,42405,235430,282.8
2022-06-03,05-14,7631602,3870362,2383,16382,214.7
2022-06-03,15-34,18795840,8094320,15020,76890,409.1
2022-06-03,35-59,28403806,9794455,17140,97948,344.8
2022-06-03,60-79,18318888,2894682,6026,33508,182.9
2022-06-03,80+,6111655,937124,1255,7045,115.3
2022-06-04,00-04,3975333,878939,552,3572,89.9
2022-06-04,00+,83237124,26536618,39410,242196,291
2022-06-04,05-14,7631602,3872674,2312,16073,210.6
2022-06-04,15-34,18795840,8107578,13258,79862,424.9
2022-06-04,35-59,28403806,9810689,16234,100824,355
2022-06-04,60-79,18318888,2900566,5884,34607,188.9
2022-06-04,80+,6111655,938286,1162,7141,116.8
2022-06-05,00-04,3975333,879159,220,3624,91.2
2022-06-05,00+,83237124,26549390,12772,244355,293.6
2022-06-05,05-14,7631602,3873546,872,16150,211.6
2022-06-05,15-34,18795840,8111645,4067,80639,429
2022-06-05,35-59,28403806,9815957,5268,101609,357.7
2022-06-05,60-79,18318888,2902542,1976,35060,191.4
2022-06-05,80+,6111655,938648,362,7153,117
